company_name,finance_status,recruit,city,location,registered_capital,longitude,latitude
深圳市饭团互动科技有限公司,未融资,少于15人,深圳,深圳宝安区西乡广兴源互联网创意园A座218,10万人民币,113.867556,22.559355
深圳致安视科技有限公司,未融资,少于15人,深圳,深圳南山区新保辉大厦12楼F,100万人民币,113.924493,22.508322
深圳市幕威文化传播有限公司,未融资,少于15人,深圳,深圳福田区八卦一路614栋603,10万人民币,114.096972,22.557972
深圳市曼哈兄弟文化傳播有限公司,未融资,少于15人,深圳,深圳龙岗区龍崗路19號東森商業大廈15樓（曼聯地鐵站）,114.269621,22.722865,
深圳市山海间文化发展有限公司,未融资,少于15人,深圳,深圳南山区沿山路荔山工业园12栋5层整层,100万人民币,113.89353,22.489838
上海数禾信息科技有限公司,B轮,500-2000人,上海,上海浦东新区金科路2889弄A座2层,2692.8965万人民币,121.60056,31.20696
深圳永安在线科技有限公司,A轮,50-150人,深圳,深圳南山区讯美广场3号楼16F,385.5794万人民币,113.946011,22.545669
深圳市云之讯网络技术有限公司,B轮,150-500人,深圳,深圳南山区大冲商务中心A座1502,1487.5万人民币,113.951368,22.541052
梅卡曼德（北京）机器人科技有限公司,B轮,150-500人,北京,北京海淀区上地群英科技园,248.3785万人民币,116.311151,40.040791
北京微方程科技有限公司,B轮,50-150人,北京,北京海淀区中关村中钢国际广场9层,100万人民币,116.312168,39.98155
深圳市六度人和科技有限公司,C轮,150-500人,深圳,深圳南山区科技南12路28号康佳研发大厦20A-C,10295.127万人民币,113.957131,22.54012
杭州弧途科技有限公司,B轮,150-500人,杭州,杭州余杭区金之源大厦,709.8064万人民币,119.987319,30.274934
厦门美柚股份有限公司,D轮及以上,500-2000人,北京,杭州余杭区文一西路1288号海创科技中心3号楼12楼,4000万人民币,119.996284,30.276051
北京华夏创新科技有限公司,B轮,50-150人,北京,北京海淀区北清路68号用友软件园北区16号楼C座六层,1034.23万人民币,116.241271,40.071217
杭州知衣科技有限公司,A轮,50-150人,杭州,杭州萧山区杭州湾信息港f座,800万人民币,120.247683,30.203631
北京摩点会想科技有限公司,A轮,50-150人,北京,北京朝阳区望京街10号望京SOHO T3 B座1807/1808,3061.2222万人民币,116.481412,39.996494
北京江海沐晖科技有限公司,A轮,50-150人,北京,北京东城区法华寺街91号德必创意产业园F座102,500万人民币,116.421305,39.887788
杭州掌派科技有限公司,B轮,50-150人,杭州,杭州余杭区江省杭州市梦想小镇互联网村1幢,143.1172万人民币,120.003552,30.29275
深圳市秦丝科技有限公司,A轮,150-500人,深圳,深圳南山区桑达科技大厦12层（深圳总部）,220万人民币,113.949093,22.541131
北京崔玉涛儿童健康管理中心有限公司,C轮,150-500人,北京,北京朝阳区冠捷大厦,102.0408万人民币,116.445958,39.970685
武汉小果科技有限公司,天使轮,50-150人,武汉,武汉东湖新技术开发区光谷智慧园1号楼,113.6364万人民币,114.423582,30.462385
深圳市一面网络技术有限公司,A轮,50-150人,深圳,深圳南山区深南大道9966威盛科技大厦1408,251.1859万人民币,113.939945,22.54064
旭峰海波科技（北京）有限公司,A轮,50-150人,北京,北京朝阳区曙光西里甲10号二层无界空间,319.445万人民币,116.448618,39.962303
志诺维思（北京）基因科技有限公司,B轮,50-150人,北京,北京海淀区北四环西路67号中关村国际创新大厦,316.882282万人民币,116.303685,39.985936
深圳市递四方信息科技有限公司,D轮及以上,500-2000人,深圳,深圳宝安区西乡宝源路138号财富港大厦D座25-26层,2352.495818万人民币,113.8674,22.567453
北京中网易企秀科技有限公司,B轮,150-500人,北京,北京海淀区北京市海淀区东北旺西路58号院尚科社区（上地）,1440.8025万人民币,116.289245,40.036692
艾芒（北京）科技有限公司,A轮,15-50人,北京,北京朝阳区三里屯soho,118.4615万人民币,116.454425,39.932001
杭州米谟科技有限公司,A轮,15-50人,上海,上海黄浦区局门路427号 智造局二期 1号楼208室,154.321万人民币,121.482244,31.203461
深圳极视角科技有限公司,B轮,50-150人,深圳,深圳南山区深圳湾科技生态园10A栋12楼,223.1791万人民币,113.952494,22.529351
广州奇志信息科技有限公司,A轮,15-50人,杭州,杭州西湖区学院路77号黄龙万科中心B座7楼07-133 Wework,1000万人民币,120.126354,30.274755
深圳市前海房极客网络科技有限公司,B轮,150-500人,深圳,深圳南山区后海总部基地海信南方大厦18层,1000万人民币,113.93164,22.507712
深圳兔角科技有限公司,未融资,少于15人,深圳,深圳,100万人民币,114.057868,22.543099
深圳市爱点乐科技有限公司,未融资,少于15人,深圳,深圳龙岗区深圳市龙岗区碧新路世宏大厦2105,100万人民币,114.266682,22.720909
深圳市魔笔科技有限公司,未融资,少于15人,深圳,深圳宝安区创业二路北二巷美合意谷211,50万人民币,113.90983,22.57864
深圳市星野互动科技有限公司,未融资,少于15人,深圳,深圳福田区南园路66号佳兆业中心A座,20万人民币,114.096926,22.53942
青藏海域咨询（深圳）有限公司,未融资,少于15人,深圳,西宁城西区万达广场5号楼18b,100万人民币,101.714804,36.641036
深圳市百亿字节网络科技有限公司,未融资,少于15人,深圳,深圳龙华新区深圳市龙华区民治街道1970科技园7栋308-309,114.034599,22.620092,
深圳风神科技有限公司,未融资,少于15人,深圳,深圳南山区科技园科技路9号桑达科技工业大厦 626室,200万人民币,113.949094,22.542023
深圳市巡山科技有限公司,未融资,少于15人,深圳,深圳南山区科技园南区泰邦科技大厦,100万人民币,113.952514,22.535885
深圳市晓愿科技有限公司,未融资,少于15人,深圳,深圳南山区深圳南山大冲商务中心,100万人民币,113.953376,22.542201
深圳移云科技有限公司,未融资,少于15人,深圳,深圳南山区前海深港青年梦工场创业园7号楼313,1000万人民币,113.884846,22.524049
深圳市暖阳文化传媒有限公司,未融资,少于15人,深圳,深圳南山区新光路43号聚创金谷,10万人民币,113.951226,22.57606
深圳市大白云建筑事务所有限公司,未融资,少于15人,深圳,深圳南山区学府路桂庙新村77号,100万人民币,113.9346,22.526851
深圳宝落科技有限公司,未融资,少于15人,深圳,深圳南山区软件产业基地5栋C座2A-1,1000万人民币,113.940587,22.523636
深圳市星聚岛科技有限公司,未融资,少于15人,深圳,深圳南山区东省深圳市金鸡路田厦翡翠明珠(写字楼)3栋2410房,10万人民币,113.922289,22.534286
深圳市米飞科技有限公司,未融资,少于15人,深圳,深圳南山区高新园高新中四道31号研祥科技大厦11F,17.8万人民币,113.932901,22.54219
深圳市餐易网络科技有限公司,未融资,少于15人,深圳,深圳宝安区华美居商务中心b区809,300万人民币,113.880455,22.56237
深圳市卡瑞帝欧电子商务有限公司,未融资,少于15人,深圳,深圳,114.057868,22.543099,
深圳市粮中南方实业有限公司,未融资,少于15人,深圳,深圳宝安区新中心区（双地铁）,100万人民币,113.881488,22.560747
深圳市微云信息技术有限公司,未融资,少于15人,深圳,深圳,100万人民币,114.057868,22.543099
深圳市天下智能科技有限公司,未融资,少于15人,深圳,深圳南山区深圳南山区学府路怡化金融科技大厦,200万人民币,113.936028,22.524462
深圳前海晁珈科技创新有限公司,未融资,少于15人,深圳,深圳南山区深圳湾生态园9A-2栋20楼,500万人民币,113.953629,22.530315
平克信息科技（深圳）有限公司,未融资,少于15人,深圳,深圳南山区佳嘉豪商务大厦16,100万人民币,113.926757,22.540842
深圳市牛油果健身管理有限公司,未融资,少于15人,深圳,深圳南山区深圳市南山区粤海街道科技园社区科慧路1号沛鸿公司101 AvocadoMethod牛油果健身工作室,166.6666万人民币,113.948258,22.54552
深圳市正外力场营养管理有限公司,未融资,少于15人,深圳,深圳南山区招商街道,50万人民币,113.932029,22.497758
深圳市橱外时装有限公司,未融资,少于15人,深圳,深圳福田区财富广场,100万人民币,114.026257,22.537569
恋家服务,未融资,少于15人,深圳,深圳南山区科技园北区松坪山路1号源兴科技大厦东座一层,113.951655,22.553588,
深圳市慧果科技有限公司,未融资,少于15人,深圳,深圳南山区西丽大学城世外桃源创意园A栋207,50万人民币,113.96909,22.5839
深圳乐享厨房信息技术有限公司,未融资,少于15人,深圳,深圳宝安区航城大道-道路,200万人民币,113.849854,22.605343
深圳市植得一品餐饮管理有限公司,未融资,少于15人,深圳,深圳南山区马家龙工业区63栋,50万人民币,113.930374,22.548963
深圳市搭健康科技有限公司,未融资,少于15人,深圳,深圳龙岗区布吉中安大厦20楼2005室,50万人民币,114.127915,22.607579
深圳市澳玫网络传媒有限公司,未融资,少于15人,深圳,深圳福田区石厦新天世纪C座910,50万人民币,114.053277,22.521008
深圳数博士网络科技有限公司,未融资,少于15人,深圳,深圳深圳,100万人民币,114.057868,22.543099
深圳市双木林商贸有限公司,未融资,少于15人,深圳,深圳福田区华强北群星广场A座3215,100万人民币,114.087177,22.547652
前海点金科技（深圳）有限公司,未融资,少于15人,深圳,"深圳宝安区华侨新村21,22 A402",100万人民币,114.037006,22.620986
深圳如影网络文化传播有限公司,未融资,少于15人,深圳,深圳南山区深圳湾创业广场4栋B座203,520.8334万人民币,113.93845,22.524
深圳市翼车管家科技有限公司,未融资,少于15人,深圳,深圳宝安区华新区民治大道914号万众城华侨新苑,500万人民币,114.038128,22.637315
三亿软件科技有限公司,未融资,少于15人,深圳,深圳福田区青海大厦3楼307,114.033069,22.557784,
万岛燕坊（深圳）贸易有限公司,未融资,少于15人,深圳,深圳南山区粤海街道海德一道观海台1楼,500万人民币,113.937552,22.514649
深圳市前海冠鹤形象文化发展有限公司,未融资,少于15人,深圳,深圳南山区深圳前海自贸区,500万人民币,113.902581,22.514341
深圳市绿丫网络科技有限公司,未融资,少于15人,深圳,深圳龙岗区龙岗街道竹湾村七巷5 号1楼 101,10万人民币,114.267538,22.713181
深圳市闲会网络有限公司,未融资,少于15人,深圳,深圳南山区留仙大道1183号南山云谷云网孵化楼7楼B1,113.972049,22.581168,
深圳市百水来智能科技有限公司,未融资,少于15人,深圳,深圳龙华新区梅坂大道民乐科技园D栋307-309,500万人民币,114.05887,22.60122
深圳市美邦环保科技有限公司,未融资,少于15人,深圳,深圳龙华新区嘉龙山庄别墅,200万人民币,114.04286,22.67009
深圳市斑纳服装有限公司,未融资,少于15人,深圳,深圳龙华新区大浪潮loft创意园,100万人民币,114.04286,22.67009
深圳壹货的网络科技有限公司,未融资,少于15人,深圳,深圳深圳市龙岗区南联路73号铭泰商务中心,100万人民币,114.263524,22.721607
深圳市领英商业营运管理顾问有限公司,未融资,少于15人,深圳,深圳深圳,200万人民币,114.057868,22.543099
深圳市良工优匠科技有限公司,未融资,少于15人,深圳,北京西城区圳市南山区西丽街道松坪山路1号源兴科技大厦东座1楼3w孵化器,100万人民币,116.365868,39.912289
深圳市谦和整体美容有限公司,未融资,少于15人,深圳,深圳龙华新区民治街道光浩国际中心8楼,50万人民币,114.029396,22.628352
深圳市迪贝达电子有限公司,未融资,少于15人,深圳,深圳南山区麻雀岭工业区M-10栋2号楼6F,500万人民币,113.939608,22.542028
深圳海康韦特科技有限公司,未融资,少于15人,深圳,深圳龙岗区深圳龙岗区布龙路339号鸿生源大厦A栋809室,200万人民币,114.084979,22.625542
深圳市动思科技有限公司,未融资,少于15人,深圳,深圳深圳,500万人民币,114.057868,22.543099
深圳市莲阳贸易有限公司,未融资,少于15人,深圳,深圳福田区华强北赛格广场12楼,30万人民币,114.087389,22.541247
琥珀(深圳)多维科技有限公司,未融资,少于15人,深圳,深圳福田区香蜜湖街道财富广场,100万人民币,114.026257,22.537569
深圳市瀚索科技开发有限公司,未融资,少于15人,深圳,深圳龙岗区龙岗大道,100万人民币,114.265259,22.722255
深圳市德美创科技有限公司,未融资,少于15人,深圳,深圳龙华新区大浪街道经盛工业区5栋4楼406室,113.992667,22.673464,
大局科技信息技术（深圳）有限公司,未融资,少于15人,深圳,深圳龙岗区坂田街道梅坂大道雅南路星河领创天下1楼B-E区,500万人民币,114.066273,22.603681
在路上创新科技有限公司,未融资,少于15人,深圳,深圳南山区国际市长交流中心大厦1212室,-,113.966795,22.538911
深圳市汇昌数码科技有限公司,未融资,少于15人,深圳,深圳宝安区西乡街道固戍海滨新村来利大厦4楼,113.842797,22.585864,
深圳维易科技有限公司,未融资,少于15人,深圳,深圳南山区软件产业基地4B 801,50万人民币,113.937985,22.523394
深圳市招股科技有限公司,未融资,少于15人,深圳,深圳南山区科技园,20万人民币,113.94679,22.556374
深圳市慧佳鼎云科技有限公司,未融资,少于15人,深圳,深圳龙岗区深圳市龙岗去区布澜路31号李朗珠宝产业园A2栋3楼,100万人民币,114.126966,22.643109
深圳即识人工智能科技有限公司,未融资,少于15人,深圳,深圳宝安区艺峦商务大厦3栋1208,200万人民币,113.8725,22.581878
深圳市安德健科技开发有限公司,未融资,少于15人,深圳,深圳,50万人民币,114.057868,22.543099
心造城科技（深圳）有限公司,未融资,少于15人,深圳,深圳南山区深圳市南海大道3686号粤海门广场B座一二层,100万人民币,113.931496,22.530441
深圳市满心科技有限公司,未融资,少于15人,深圳,深圳龙华新区建辉路信伟大厦1005室,1623.11万人民币,114.023251,22.667503
东莞市天螳工业设计有限公司,未融资,少于15人,深圳,深圳宝安区宝安区福海街道桥头社区集创码头312,100万人民币,113.806408,22.6882
众米智能科技（深圳）有限公司,未融资,少于15人,深圳,深圳南山区留仙大道1201号创客小镇17栋1楼,100万人民币,113.961806,22.580186
腾阅健康科技（深圳）有限公司,未融资,少于15人,深圳,深圳龙华新区民治大道万众步行街36号Cool酷公寓C2009,100万人民币,114.038978,22.637115
鸿羽电子科技（深圳）有限公司,未融资,少于15人,深圳,深圳宝安区深圳市宝安区沙井镇,50万人民币,113.88402,22.555259
深圳市卡图洛运动科技有限公司,未融资,少于15人,深圳,深圳南山区高新南七道7号数字技术园A3栋5楼B512,500万人民币,113.947454,22.53342
深圳市飞酷创新科技有限公司,未融资,少于15人,深圳,深圳龙华新区港铁天颂,500万人民币,114.011212,22.644684
深圳市众辉科技有限公司,未融资,少于15人,深圳,深圳宝安区47区华创达怡晖大505,100万人民币,113.891664,22.561113
东视科技有限公司,未融资,少于15人,深圳,深圳深圳,-,114.057868,22.543099
深圳市海联盛世科技有限公司,未融资,少于15人,深圳,深圳宝安区深圳市宝安区石岩塘头大道196号宝安中小企业孵化中心B810-812,50万人民币,113.918425,22.668614
深圳市莲子物联有限公司,未融资,少于15人,深圳,深圳福田区西乡街道宝安智谷H栋1楼B121,50万人民币,113.859222,22.582708
深圳市爱壹信息技术有限公司,未融资,15-50人,深圳,深圳福田区车公庙苍松大厦南座1313,100万人民币,114.026687,22.532605
深圳梦蓝网络科技有限公司,未融资,15-50人,深圳,深圳罗湖区桂园街道宝安南路3083号蔡屋围发展大厦2003A,100万人民币,114.108793,22.554697
聚合吧科技有限公司,未融资,15-50人,深圳,深圳南山区软件产业基地1C栋1301,5000万人民币,113.940711,22.524429
深圳五四网络科技有限公司,未融资,15-50人,深圳,深圳南山区铜鼓路大冲城市花园,500万人民币,113.953758,22.54661
深圳市鑫辞进出口贸易有限公司,未融资,15-50人,深圳,深圳宝安区西乡固戍航城大道与黄田路交汇处瑞尚居小区1栋A单元/座409,100万人民币,113.851434,22.605737
深圳市数字物流有限公司,未融资,15-50人,深圳,深圳龙岗区布吉第七工业区上水国际文焕产业园4栋410,350万人民币,114.105001,22.626454
华颂网络（深圳）有限公司,未融资,15-50人,深圳,深圳南山区科研路9号比克大厦2013G,1074.11万人民币,113.932925,22.541408
深圳妙月科技有限公司,未融资,15-50人,深圳,深圳南山区海大创意园西座202,100万人民币,113.926354,22.5481
奥速健康科技（深圳）有限公司,未融资,15-50人,深圳,深圳南山区后海海德三道航天科技广场 B座 7F,5000万人民币,113.941779,22.519131
宇宙世代信息技术（深圳）有限公司,未融资,15-50人,深圳,深圳宝安区圳龙华新区龙华粤商A座22JK,165万美元,114.022571,22.652419
深圳优创智投科技有限公司,未融资,15-50人,深圳,深圳南山区软件产业基地6栋3楼,100万人民币,113.940644,22.522942
深圳恒凯网络科技有限公司,未融资,15-50人,深圳,深圳龙华新区尚美时代1103,100万人民币,114.037627,22.676551
深圳前海源泉实业有限公司,未融资,15-50人,深圳,深圳罗湖区京基100,5000万人民币,114.106955,22.544351
易通全球跨境电商（深圳）有限公司,未融资,15-50人,深圳,深圳南山区深圳市南山区高新园区科技园十二路迈瑞大厦南门D座6楼,500万港元,113.956082,22.537493
深圳市茂行科技有限公司,未融资,15-50人,深圳,深圳龙华新区龙华街道东华一路南方明珠商业城A615,50万人民币,114.023696,22.660633
深圳市人人时代网络技术有限公司,未融资,15-50人,深圳,深圳宝安区深圳宝安区深圳市宝安区新安街道宝民一路万信商厦4楼40B,1000万人民币,113.906469,22.557565
深圳市凯拓星电子商务有限公司,未融资,15-50人,深圳,深圳福田区岗厦,100万人民币,114.070201,22.537428
深圳市高巨电子有限公司,未融资,15-50人,深圳,深圳龙岗区如意路52号荣超金融大厦2519,50万人民币,114.226097,22.688168
深圳巨浪电子商务有限公司,未融资,15-50人,深圳,深圳龙岗区坂田街道环城南路坂田国际中心C1栋1101,100万人民币,114.076148,22.618773
深圳市万纳科技有限公司,未融资,15-50人,深圳,深圳宝安区宝源路名优工业产品展示与采购中心A821,10万人民币,113.870679,22.563718
深圳礼士贸易有限公司,未融资,15-50人,深圳,深圳龙华新区民治街道金西城大厦2栋501,100万人民币,114.006803,22.635215
深圳市维果时代科技有限公司,未融资,15-50人,深圳,深圳龙岗区五和大道坂田1970文创园,200万人民币,114.043621,22.618758
深圳市深陶贸易有限公司,未融资,15-50人,深圳,深圳光明新区凤凰街道东坑社区长丰工业园11栋5楼,10万人民币,113.917583,22.758964
深圳市前海易通互联网金融服务有限责任公司,未融资,15-50人,深圳,深圳福田区星河世纪大厦a栋,500万人民币,114.067268,22.537616
深圳前海金网互联科技有限公司,未融资,15-50人,深圳,深圳南山区比克科技大厦,500万人民币,113.932925,22.541408
深圳前海环成投资咨询有限公司,未融资,15-50人,深圳,深圳福田区上梅林卓悦汇购物中心B座1804,500万人民币,114.060007,22.569861
深圳市华夏本源资产管理有限公司,未融资,15-50人,深圳,深圳南山区科技园高新南一道创维大厦C座10楼1001,1000万人民币,113.951157,22.539228
鑫时代（深圳）网络科技有限公司,未融资,15-50人,深圳,深圳罗湖区沿河北路瑞思国际大厦A座2305,1000万人民币,114.14334,22.548271
深圳前海国商金融服务有限公司,未融资,15-50人,深圳,深圳南山区大冲商务中心2号楼,1000万人民币,113.952118,22.54118
深圳市大宝通科技有限公司,未融资,15-50人,深圳,深圳福田区梅华路梅多林麗工業區1棟1樓1109室,100万人民币,114.040943,22.561901
深圳市胖梨科技有限公司,未融资,15-50人,深圳,深圳南山区科技园泰邦科技大厦17K,5083万人民币,113.952514,22.535885
深圳快贝信息科技有限公司,未融资,15-50人,深圳,深圳福田区深南大道南侧杭钢富春商务大厦709,500万人民币,114.055501,22.536254
深圳港宏基资产管理有限公司,未融资,15-50人,深圳,深圳福田区卓越世纪中心1号楼,1000万人民币,114.06558,22.53506
深圳聚银科技有限公司,未融资,15-50人,深圳,深圳龙华新区中执时代广场A座2602,690万人民币,114.038231,22.656339
视界之窗（深圳）网络科技有限公司,未融资,15-50人,深圳,深圳福田区再试试福田区车公庙海松大厦B座1503,100万人民币,114.024709,22.530867
深圳前海金联速贷互联网金融服务有限公司,未融资,15-50人,深圳,深圳福田区上梅林卓越城二期A做1909,1000万人民币,114.060322,22.569719
深圳市有帮信息咨询有限公司,未融资,15-50人,深圳,深圳南山区高新南七道惠恒大厦2期512,100万人民币,113.947858,22.534571
智汇量子（深圳）科技有限公司,未融资,15-50人,深圳,深圳福田区八卦三路511号,1000万人民币,114.09911,22.561047
深圳无域科技技术有限公司,未融资,15-50人,深圳,深圳南山区科兴科学园,10000万人民币,113.943289,22.549041
深圳锦贵教育科技有限公司,未融资,15-50人,深圳,深圳龙岗区坂田珠江旭景佳园1期2栋A座503,10万人民币,114.070498,22.624289
深圳前海柚子互联网金融服务有限公司,未融资,15-50人,深圳,深圳南山区芒果网大厦,500万人民币,113.935394,22.524003
深圳搏大普惠金融服务有限公司,未融资,15-50人,深圳,深圳福田区现代国际大厦2205室,5000万人民币,114.063739,22.533924
深圳市前海首润汇金信息科技有限公司,未融资,15-50人,深圳,深圳福田区深圳证券交易所40楼,500万人民币,114.053896,22.541796
深圳市发现数据信息技术有限公司,未融资,15-50人,深圳,深圳南山区金骐智谷大厦1007B,200万人民币,113.992956,22.589094
深圳前海久利互联网金融服务有限公司,未融资,15-50人,深圳,深圳南山区中洲控股中心A座1605,5000万人民币,113.933619,22.51746
前海民太安保险经纪有限公司,未融资,15-50人,深圳,深圳福田区深圳福田区红荔西路与新洲路交汇处第一世界广场A座24楼J-U,5000万人民币,114.048507,22.548505
深圳数美信息服务有限公司,未融资,15-50人,深圳,深圳南山区南山区粤海街道科技中一路19号赛百诺大厦B栋4层412室,300万人民币,113.935485,22.548458
深圳云享付科技有限公司,未融资,15-50人,深圳,深圳龙岗区坂田街道杨美社区长坑区一巷15-1号金裕城大厦二栋818室,50万人民币,114.062754,22.627479
深圳市前海融仟网信息科技有限公司,未融资,15-50人,深圳,深圳宝安区宝兴路万骏经贸大厦1616-1619,5000万人民币,113.880527,22.548979
深圳前海君创基金管理有限公司,未融资,15-50人,深圳,深圳福田区卓越世纪中心4号楼1001,3000万人民币,114.065923,22.532104
深圳众链科技有限公司,未融资,15-50人,深圳,深圳南山区广东省深圳市南山区,100万人民币,113.923552,22.528499
深圳义合信达科技有限公司,未融资,15-50人,深圳,深圳宝安区汇潮科技大厦,2000万人民币,113.859605,22.57865
深圳新清阳科技有限公司,未融资,15-50人,深圳,深圳福田区福田保税区,3000万人民币,114.056376,22.507562
深圳市和益在线教育科技有限公司,未融资,15-50人,深圳,深圳龙华新区泽华大厦1909,100万人民币,114.037171,22.645301
深圳市冠亚桂金融服务有限公司,未融资,15-50人,深圳,深圳罗湖区深南东路5002号地王大厦101---103,1000万人民币,114.11065,22.542724
深圳富程瑞驰金融服务有限公司,未融资,15-50人,深圳,深圳福田区福华一路投行大厦1302,3800万人民币,114.051801,22.53641
前海亿次方金融服务（深圳）有限公司,未融资,15-50人,深圳,深圳苏州,5000万人民币,114.057868,22.543099
呵护科技（深圳）有限公司,未融资,15-50人,深圳,深圳宝安区深圳市宝安区深圳北站,10万人民币,114.03,22.610854
深圳市展鸿金融服务有限公司,未融资,15-50人,深圳,深圳宝安区西乡街道宝源路2002号中央大道A座15A,20000万人民币,113.861484,22.571452
深圳柚蜂科技有限公司,未融资,15-50人,深圳,深圳南山区科技工业大厦,5000万人民币,113.94625,22.543897
深圳市双保良投资有限公司,未融资,15-50人,深圳,深圳南山区蛇口片区南海大道美年广场4栋11层1104,10000万人民币,113.920952,22.503277
深圳市焜烨互联网金融服务有限公司,未融资,15-50人,深圳,深圳南山区深南大道9030号沙河世纪假日广场B座205,113.97274,22.53851,
核新产融（深圳）有限公司,未融资,15-50人,深圳,深圳福田区侨香路3085号岭南大厦8A,5350万人民币,113.998882,22.541083
深圳市信德汇众财富管理有限公司,未融资,15-50人,深圳,深圳南山区海德三道海岸大厦东座813,5000万人民币,113.93596,22.51681
深圳家家保信息科技有限公司,未融资,15-50人,深圳,深圳南山区粤海街道深圳湾科技生态园9栋A座37楼05B,113.9527,22.531037,
深圳市领先投资实业合伙企业（有限合伙）,未融资,15-50人,深圳,深圳龙华新区深圳市龙华新区民治街道梅龙路彩悦大厦10楼,20万人民币,114.032823,22.615347
国泰民安投资（深圳）有限公司,未融资,15-50人,深圳,深圳罗湖区京基100大厦63楼6301,500万人民币,114.106846,22.543046
华盟（深圳）前海互联网金融服务有限公司,未融资,15-50人,深圳,深圳宝安区新安六路华丰金融港14楼,5000万人民币,113.879733,22.566883
深圳大蜂数据科技有限公司,未融资,15-50人,深圳,深圳罗湖区东门街道新园路半岛大厦803,369.4万人民币,114.11728,22.546275
深圳市金果树商务顾问有限公司,未融资,15-50人,深圳,深圳东莞,1875万人民币,114.057868,22.543099
深圳前海星辰资本,未融资,15-50人,深圳,深圳南山区圳市前海深港合作区万科企业公馆B区5C栋,113.8844,22.529,
上海绰瑞资产管理有限公司,未融资,15-50人,深圳,深圳南山区深圳市南山区科苑大道阿里云大厦T2座3楼,2000万人民币,113.942194,22.509892
深圳市微镇商业保理有限公司,未融资,15-50人,深圳,深圳宝安区宝城三区龙井二路3号中粮地产大厦7楼704,2000万人民币,113.908658,22.5569
伊比特科技（深圳）有限公司,未融资,15-50人,深圳,深圳南山区粤海街道沙河西路2009号尚美科技大厦1701,100万人民币,113.958716,22.543615
深圳市星火互联网金融服务有限公司,未融资,15-50人,深圳,深圳深圳宝安西乡铁岗水库路桃花源科技创新园主园主楼,5000万人民币,113.88836,22.609898
超越华尔街俱乐部,未融资,15-50人,深圳,深圳福田区金田路安联B栋36楼,114.063525,22.54245,
深圳市德真企业管理咨询有限责任公司,未融资,15-50人,深圳,深圳南山区深圳南山区智园A35楼B单元,100万人民币,114.003095,22.592138
中天融非融资性担保（深圳）有限公司,未融资,15-50人,深圳,深圳龙华新区龙华街道富康社区东环二路8号中执大厦A座16层16KL,10000万人民币,114.037904,22.656311
深圳市前海招财宝互联网金融服务有限公司,未融资,15-50人,深圳,深圳南山区高新南一道9号中国科技开发院孵化大楼,1000万人民币,113.953417,22.537872
深圳市中深黄金贸易有限公司,未融资,15-50人,深圳,深圳福田区深南大道6008号特区报业大厦30D,500万人民币,114.045519,22.540638
深圳市百欣影视文化传媒有限公司,未融资,15-50人,深圳,深圳福田区京基滨河时代大厦A座2407A,1000万人民币,114.026622,22.528297
深圳粮食贷互联网金融服务有限公司,未融资,15-50人,深圳,深圳,5000万人民币,114.057868,22.543099
深圳乐蚁金融服务有限责任公司,未融资,15-50人,深圳,深圳福田区石厦新天世纪商务中心A座2204,3000万人民币,114.05338,22.521807
深圳新三板服务中心有限公司,未融资,15-50人,深圳,深圳南山区科苑北路讯美科技广场讯美科技广场3号楼,320.765万人民币,113.945772,22.545769
深圳市天下财富互联网金融信息服务有限公司,未融资,15-50人,深圳,深圳福田区大中华国际金融中心,1000万人民币,114.069833,22.539332
深圳珍享科技有限公司,未融资,15-50人,深圳,深圳福田区京基滨河时代广场KKONE大厦A座4503B,500万人民币,114.066304,22.519548
深圳前海快易互联科技有限公司,未融资,15-50人,深圳,深圳福田区金田路4028号荣超经贸中心,500万人民币,114.063658,22.544042
网贷中心,未融资,15-50人,深圳,深圳福田区彩田南路福建大厦B座1901（岗厦D出口）,114.068567,22.533463,
深圳前海创成财富互联网金融服务有限公司,未融资,15-50人,深圳,深圳南山区科园路1006号深圳软件产业基地5D栋二楼,2000万人民币,113.939471,22.522414
深圳市铭淏网络科技有限公司,未融资,15-50人,深圳,深圳龙岗区坂田街道江南时代大厦801,3000万人民币,114.069731,22.656178
深圳独禾科技中心（有限合伙）,未融资,15-50人,深圳,深圳福田区金地中心1002,-,114.06391,22.538848
深圳市虎链商业保理有限公司,未融资,15-50人,深圳,深圳福田区凤凰大厦2栋14E,5000万人民币,114.06526,22.54154
深圳市乐有方网络科技有限公司,未融资,15-50人,深圳,深圳南山区科技园北区清华信息港科研楼603,100万人民币,113.94633,22.553923
深圳云创新科技有限公司,未融资,15-50人,深圳,深圳龙岗区坂田新河街1号工业园C栋301,15万人民币,114.074121,22.624071
深圳一信泰质量技术有限公司,未融资,15-50人,深圳,深圳宝安区深圳市龙华新区清祥路1号宝能科技园6栋A座16楼,824.7423万人民币,114.065725,22.674715
深圳兆鼎科技有限公司,未融资,15-50人,深圳,深圳龙岗区如意路52号荣超金融大厦20楼2008-2016,2705.8824万人民币,114.226097,22.688168
酒乐购（深圳）贸易有限公司,未融资,15-50人,深圳,深圳宝安区沙井街道盈昌盛大厦203,1000万人民币,113.842469,22.72852
深圳市形与色品牌设计有限公司,未融资,15-50人,深圳,深圳宝安区中心区宝源路 F518时尚创意园 F3-104-105,100万人民币,113.863139,22.567347
